LineId,LogId,Node,Component,State,Time,Flag,Content,template,template_num
1708,228981,Interconnect-1T01,switch_module,error,1078947615,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1709,228733,Interconnect-1T02,switch_module,error,1078905214,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1710,228624,Interconnect-1N01,switch_module,error,1078885801,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1711,227776,Interconnect-1T01,switch_module,error,1078852836,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1712,227742,Interconnect-1T01,switch_module,error,1078850816,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1713,227725,Interconnect-1T01,switch_module,error,1078849778,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1714,227465,Interconnect-1N01,switch_module,error,1078828243,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1715,227192,Interconnect-1N00,switch_module,error,1078790431,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1716,227111,Interconnect-1T01,switch_module,error,1078780795,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1717,226915,Interconnect-1N01,switch_module,error,1078758255,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1718,226872,Interconnect-0N02,switch_module,error,1078754632,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1719,273020,Interconnect-1N03,switch_module,error,1079615422,0,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1720,272687,Interconnect-0N01,switch_module,error,1079615365,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1721,274509,Interconnect-0N03,switch_module,error,1079616584,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1722,275533,Interconnect-0N00,switch_module,error,1079616864,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1723,275552,Interconnect-1N00,switch_module,error,1079616871,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1724,286779,Interconnect-1N01,switch_module,error,1080448427,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1725,286758,Interconnect-1N01,switch_module,error,1080446120,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1726,285257,Interconnect-1N01,switch_module,error,1080238353,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1727,285240,Interconnect-1N01,switch_module,error,1080235155,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1728,283145,Interconnect-1N01,switch_module,error,1080051195,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1729,283041,Interconnect-1N01,switch_module,error,1080030329,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1730,282174,Interconnect-1N01,switch_module,error,1079945592,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1731,291446,Interconnect-1T01,switch_module,error,1081074961,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1732,291303,Interconnect-1N01,switch_module,error,1081058364,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1733,290814,Interconnect-1N01,switch_module,error,1080987611,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1734,290402,Interconnect-1N01,switch_module,error,1080923106,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1735,290318,Interconnect-1N01,switch_module,error,1080908787,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1736,290101,Interconnect-1N01,switch_module,error,1080880454,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1737,289347,Interconnect-1N01,switch_module,error,1080807214,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1738,289250,Interconnect-1T01,switch_module,error,1080791516,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1739,288816,Interconnect-1N01,switch_module,error,1080727457,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1740,288650,Interconnect-1N01,switch_module,error,1080695124,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1741,288593,Interconnect-1N01,switch_module,error,1080683420,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1742,288353,Interconnect-1T01,switch_module,error,1080665531,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1743,288291,Interconnect-1T01,switch_module,error,1080661262,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1744,288224,Interconnect-1N01,switch_module,error,1080649743,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1745,287874,Interconnect-1T02,switch_module,error,1080609737,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1746,287694,Interconnect-1T03,switch_module,error,1080583057,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1747,287173,Interconnect-1N03,switch_module,error,1080515046,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1748,287172,Interconnect-1N03,switch_module,error,1080515045,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1749,286945,Interconnect-1N01,switch_module,error,1080480275,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1750,297281,Interconnect-1N01,switch_module,error,1081677869,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1751,297179,Interconnect-1N01,switch_module,error,1081658335,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1752,296875,Interconnect-1T03,switch_module,error,1081595628,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1753,296699,Interconnect-1N01,switch_module,error,1081573002,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1754,295833,Interconnect-1N01,switch_module,error,1081511496,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1755,295149,Interconnect-1T03,switch_module,error,1081396012,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1756,295144,Interconnect-1N01,switch_module,error,1081395907,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1757,293808,Interconnect-1T01,switch_module,error,1081373483,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1758,293029,Interconnect-1N01,switch_module,error,1081284631,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1759,292872,Interconnect-1N01,switch_module,error,1081271905,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1760,292868,Interconnect-1N01,switch_module,error,1081270739,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1761,292481,Interconnect-1T02,switch_module,error,1081214271,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1762,291882,Interconnect-1N01,switch_module,error,1081122675,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1763,291723,Interconnect-1T01,switch_module,error,1081100411,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1764,306222,Interconnect-1N03,switch_module,error,1082037261,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1765,306105,Interconnect-1N03,switch_module,error,1082037229,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1766,305664,Interconnect-0N01,switch_module,error,1082037120,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1767,305641,Interconnect-1N00,switch_module,error,1082037113,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1768,305545,Interconnect-0N01,switch_module,error,1082037074,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1769,305459,Interconnect-0N01,switch_module,error,1082037037,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1770,305441,Interconnect-1N00,switch_module,error,1082037026,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1771,303847,Interconnect-1T01,switch_module,error,1082033407,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1772,303819,Interconnect-1T03,switch_module,error,1082033397,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1773,303756,Interconnect-1T02,switch_module,error,1082033374,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1774,303530,Interconnect-1T00,switch_module,error,1082033291,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1775,303519,Interconnect-1T03,switch_module,error,1082033288,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1776,303314,Interconnect-1T03,switch_module,error,1082033218,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1777,303074,Interconnect-1T01,switch_module,error,1082030618,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1778,302921,Interconnect-1T01,switch_module,error,1082024309,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1779,301917,Interconnect-0N00,switch_module,error,1081998320,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1780,301866,Interconnect-1N00,switch_module,error,1081998024,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1781,300741,Interconnect-1N01,switch_module,error,1081918069,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1782,300560,Interconnect-1N01,switch_module,error,1081901930,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1783,300105,Interconnect-1N01,switch_module,error,1081841899,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1784,299480,Interconnect-1N02,switch_module,error,1081818106,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1785,297882,Interconnect-1T01,switch_module,error,1081750251,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1786,297409,Interconnect-1N01,switch_module,error,1081692713,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1787,306675,Interconnect-0N01,switch_module,error,1082038166,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1788,307671,Interconnect-0N00,switch_module,error,1082038562,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1789,309088,Interconnect-1N03,switch_module,error,1082038957,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1790,314658,Interconnect-0N03,switch_module,error,1082228382,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1791,316037,Interconnect-1N01,switch_module,error,1082717020,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1792,326762,Interconnect-1N00,switch_module,error,1083202557,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1793,326728,Interconnect-1N00,switch_module,error,1083202526,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1794,326592,Interconnect-1N03,switch_module,error,1083202466,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1795,325902,Interconnect-1N03,switch_module,error,1083202210,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1796,323098,Interconnect-0N01,switch_module,error,1083197614,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1797,322969,Interconnect-0N03,switch_module,error,1083197557,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1798,322834,Interconnect-0N03,switch_module,error,1083197500,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1799,322682,Interconnect-0N02,switch_module,error,1083197432,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1800,322273,Interconnect-1N00,switch_module,error,1083197259,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1801,317191,Interconnect-0N00,switch_module,error,1083128576,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1802,341260,Interconnect-0N01,switch_module,error,1083655512,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1803,350143,Interconnect-1T02,switch_module,error,1084622968,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1804,345658,Interconnect-1N03,switch_module,error,1084315496,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1805,362580,Interconnect-1N03,switch_module,error,1085071662,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1806,362382,Interconnect-0N02,switch_module,error,1085071601,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1807,362262,Interconnect-1N02,switch_module,error,1085071576,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1808,362202,Interconnect-0N02,switch_module,error,1085071561,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1809,361739,Interconnect-1N03,switch_module,error,1085071397,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1810,360648,Interconnect-0N02,switch_module,error,1085071054,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1811,380245,Interconnect-0N03,switch_module,error,1086097126,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1812,385551,Interconnect-0N03,switch_module,error,1087072863,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1813,384539,Interconnect-0N01,switch_module,error,1086776851,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1814,384532,Interconnect-1N01,switch_module,error,1086776710,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1815,387955,Interconnect-1N03,switch_module,error,1087504540,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1816,394811,Interconnect-1N03,switch_module,error,1088833837,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1817,394805,Interconnect-0N03,switch_module,error,1088833780,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1818,395454,Interconnect-1T02,switch_module,error,1089054435,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1819,403369,Interconnect-0N00,switch_module,error,1089897372,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1820,399843,Interconnect-1N03,switch_module,error,1089893840,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1821,399137,Interconnect-0N00,switch_module,error,1089893708,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1822,399095,Interconnect-0N00,switch_module,error,1089893696,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1823,402900,Interconnect-0N00,switch_module,error,1089897286,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1824,402752,Interconnect-1N02,switch_module,error,1089897180,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1825,411450,Interconnect-1T03,switch_module,error,1091668219,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1826,412053,Interconnect-1N03,switch_module,error,1092010383,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1827,416294,Interconnect-0N01,switch_module,error,1093123113,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1828,416218,Interconnect-1T01,switch_module,error,1093072443,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1829,418117,Interconnect-1N00,switch_module,error,1093628496,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1830,416807,Interconnect-1N00,switch_module,error,1093353016,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1831,422997,Interconnect-1N00,switch_module,error,1094756198,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1832,422170,Interconnect-1T01,switch_module,error,1094723305,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1833,422093,Interconnect-1T01,switch_module,error,1094689661,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1834,421655,Interconnect-0N00,switch_module,error,1094591249,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1835,421555,Interconnect-1N00,switch_module,error,1094587409,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1836,421509,Interconnect-0N00,switch_module,error,1094585825,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1837,429612,Interconnect-1N03,switch_module,error,1095347033,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1838,428659,Interconnect-1N03,switch_module,error,1095346765,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1839,426750,Interconnect-1N00,switch_module,error,1095346268,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1840,434433,Interconnect-0N00,switch_module,error,1095798699,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1841,72725,3398,boot_cmd,error,1108648264,1,Failed subcommands 3406,"['failed', 'subcommands', '3406']",E8
1842,114402,Interconnect-1N00,switch_module,error,1111072635,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1843,112502,Interconnect-1N00,switch_module,error,1111072142,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1844,111911,Interconnect-1N02,switch_module,error,1111071995,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1845,111529,Interconnect-0N00,switch_module,error,1111071796,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1846,111084,Interconnect-1N03,switch_module,error,1111071109,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1847,134429,Interconnect-0N03,switch_module,error,1111862374,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1848,128445,Interconnect-0N01,switch_module,error,1111848291,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1849,126458,Interconnect-0N03,switch_module,error,1111805418,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1850,146683,Interconnect-0N03,switch_module,error,1112477787,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1851,163616,Interconnect-1N02,switch_module,error,1114093896,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1852,165338,Interconnect-0N00,switch_module,error,1114095980,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1853,177431,Interconnect-1N00,switch_module,error,1114545444,1,Linkerror event interval expired,"['linkerror', 'event', 'interval', 'expired']",E13
1854,207120,Interconnect-0N02,switch_module,error,1116534650,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1855,285082,Interconnect-0N02,switch_module,error,1120712655,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1856,66621,Interconnect-1T01,switch_module,error,1127018764,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1857,74687,Interconnect-1T01,switch_module,error,1127530580,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1858,73130,Interconnect-1T01,switch_module,error,1127205865,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1859,80945,Interconnect-1T01,switch_module,error,1127633812,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1860,90917,Interconnect-1T01,switch_module,error,1128098598,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1861,88545,Interconnect-1T01,switch_module,error,1127812228,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1862,112591,Interconnect-1T01,switch_module,error,1128795669,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1863,106636,Interconnect-1N01,switch_module,error,1128546820,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1864,106563,Interconnect-0N03,switch_module,error,1128538056,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1865,119191,Interconnect-1T01,switch_module,error,1129156719,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1866,117927,Interconnect-1T01,switch_module,error,1129005435,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1867,163591,Interconnect-1T01,switch_module,error,1130665941,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1868,155348,Interconnect-1T01,switch_module,error,1130288994,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1869,154298,Interconnect-1T01,switch_module,error,1130114502,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1870,163678,Interconnect-1T01,switch_module,error,1130673545,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1871,167309,Interconnect-1T01,switch_module,error,1130861712,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1872,166452,Interconnect-0N03,switch_module,error,1130779845,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1873,165502,Interconnect-1T01,switch_module,error,1130700556,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1874,165392,Interconnect-1T01,switch_module,error,1130688133,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1875,197294,Interconnect-0N01,switch_module,error,1131268024,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1876,212267,Interconnect-1T01,switch_module,error,1131857400,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1877,203897,Interconnect-0N01,switch_module,error,1131386680,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1878,203650,Interconnect-0N01,switch_module,error,1131341748,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1879,203182,Interconnect-1T01,switch_module,error,1131293685,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1880,227118,Interconnect-1N00,switch_module,error,1132212763,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1881,229109,Interconnect-1N00,switch_module,error,1132369090,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1882,236414,Interconnect-1T01,switch_module,error,1132422989,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1883,236835,Interconnect-1T01,switch_module,error,1132474878,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1884,244496,Interconnect-1T01,switch_module,error,1133000231,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1885,244394,Interconnect-1T01,switch_module,error,1132933346,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1886,262885,Interconnect-1T01,switch_module,error,1133518990,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1887,261997,Interconnect-1T01,switch_module,error,1133387468,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1888,280293,Interconnect-1T01,switch_module,error,1134279282,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1889,292522,Interconnect-1T01,switch_module,error,1134758547,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1890,298653,Interconnect-1T01,switch_module,error,1134866941,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1891,307604,Interconnect-1T01,switch_module,error,1135453027,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1892,304336,Interconnect-1T01,switch_module,error,1135418418,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1893,303787,Interconnect-1T01,switch_module,error,1135214320,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1894,303668,Interconnect-1T01,switch_module,error,1135179178,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1895,314828,Interconnect-1T01,switch_module,error,1138020376,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1896,335192,Interconnect-1N03,switch_module,error,1140228727,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1897,335191,Interconnect-0N03,switch_module,error,1140228727,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1898,327915,Interconnect-0N02,switch_module,error,1140099136,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1899,379417,Interconnect-1N00,switch_module,error,1141791316,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1900,379300,Interconnect-1N00,switch_module,error,1141770248,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1901,379111,Interconnect-0T01,switch_module,error,1141726583,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1902,396457,Interconnect-1N00,switch_module,error,1142527572,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1903,415687,Interconnect-0T00,switch_module,error,1143027001,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1904,414825,Interconnect-1N00,switch_module,error,1142865108,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1905,414569,Interconnect-1N02,switch_module,error,1142843014,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1906,414493,Interconnect-1N02,switch_module,error,1142837578,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1907,414390,Interconnect-1N00,switch_module,error,1142825359,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1908,443580,Interconnect-1T01,switch_module,error,1144142493,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1909,479886,Interconnect-1T02,switch_module,error,1146011009,1,link errors remain current,"['link', 'errors', 'remain', 'current']",E14
1910,2573188,node-129,unix.hw,net.niff.up,1074131255,1,NIFF: node node-129 has detected an available network connection on network 10.128.0.0 via interface ee0,"['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0']",E47
1911,2573624,node-148,unix.hw,net.niff.up,1074131743,1,NIFF: node node-148 has detected an available network connection on network 5.5.226.0 via interface alt0,"['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0']",E48
1912,2576312,node-24,unix.hw,net.niff.up,1074178812,1,NIFF: node node-24 has detected an available network connection on network 10.128.0.0 via interface ee0,"['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0']",E47
1913,2576662,node-232,unix.hw,net.niff.up,1074179408,1,NIFF: node node-232 has detected an available network connection on network 10.128.0.0 via interface ee0,"['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0']",E47
1914,2587654,node-17,unix.hw,net.niff.up,1074241968,1,NIFF: node node-17 has detected an available network connection on network 10.128.0.0 via interface ee0,"['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0']",E47
1915,2589343,node-241,unix.hw,net.niff.up,1074243421,1,NIFF: node node-241 has detected an available network connection on network 10.128.0.0 via interface ee0,"['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', '10.128.0.0', 'via', 'interface', 'ee0']",E47
1916,2590507,node-26,unix.hw,net.niff.up,1074262519,1,NIFF: node node-26 has detected an available network connection on network 5.5.226.0 via interface alt0,"['niff:', 'node', ' <*>', 'has', 'detected', 'an', 'available', 'network', 'connection', 'on', 'network', ' <*>', 'via', 'interface', 'alt0']",E48
