LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,template,template_num
1399,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:25.182,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","['image', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', 'at', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742):', 'in', 'use:', 'on', 'this', 'node', '1', 'local', '0', 'on', 'other', 'nodes', 'sharing', 'this', 'instance', 'storage']",E49
1400,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:25.225,25746,INFO,nova.osapi_compute.wsgi.server,req-6e866b4c-bd67-4e7b-8beb-a450edda2fa5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2659979","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1401,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:25.366,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['active', 'base', 'files:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E50
1402,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:26.486,25746,INFO,nova.osapi_compute.wsgi.server,req-b2a03290-0331-430f-93f8-b3ead868b0d5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2558751","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1403,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:26.856,25746,INFO,nova.osapi_compute.wsgi.server,req-3ce8c6ef-a314-44fc-84ba-752e2f6cadde 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3656721","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1404,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:28.293,25746,INFO,nova.osapi_compute.wsgi.server,req-62d76f3f-ce7b-4d81-babe-cb80cafb0c46 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4316020","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1405,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:28.546,25746,INFO,nova.osapi_compute.wsgi.server,req-23157160-b741-469c-a6c0-9d3a1548c852 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2495072","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1406,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:29.818,25746,INFO,nova.osapi_compute.wsgi.server,req-d4f8d0c2-4f21-4b38-9f85-d82f8da75c23 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2663860","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1407,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:30.088,25746,INFO,nova.osapi_compute.wsgi.server,req-deb750c5-cf92-4e47-b828-298d46ee7b78 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2659440","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1408,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:30.420,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,"['image', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', 'at', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742):', 'checking']",E48
1409,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:30.421,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","['image', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', 'at', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742):', 'in', 'use:', 'on', 'this', 'node', '1', 'local', '0', 'on', 'other', 'nodes', 'sharing', 'this', 'instance', 'storage']",E49
1410,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:30.615,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['active', 'base', 'files:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E50
1411,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:30.844,25743,INFO,nova.api.openstack.compute.server_external_events,req-8c36e637-8e89-4cbe-813d-c5f46cc79818 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:418c107f-95d6-4655-ae6b-90bca57d9a71 for instance be793e89-2cc3-4f99-9884-9c6a624a84bc,"['creating', 'event', ' <*>', 'for', 'instance', ' <*>']",E6
1412,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:30.848,25743,INFO,nova.osapi_compute.wsgi.server,req-8c36e637-8e89-4cbe-813d-c5f46cc79818 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0919530","['10', '1', '1', '1', '""post', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E1
1413,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:30.861,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] VM Resumed (Lifecycle Event),"['[instance:', ' <*>', 'vm', 'resumed', '(lifecycle', 'event)']",E7
1414,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:30.873,2931,INFO,nova.virt.libvirt.driver,-,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Instance spawned successfully.,"['[instance:', 'be793e89-2cc3-4f99-9884-9c6a624a84bc]', 'instance', 'spawned', 'successfully']",E32
1415,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:30.874,2931,INFO,nova.compute.manager,req-9118475d-6e72-48fa-9dee-e6b7d957dcd6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Took 19.16 seconds to spawn the instance on the hypervisor.,"['[instance:', ' <*>', 'took', ' <*>', ' <*>', 'seconds', 'to', 'spawn', 'the', 'instance', 'on', 'the', 'hypervisor']",E56
1416,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:30.993,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] During sync_power_state the instance has a pending task (spawning). Skip.,"['[instance:', ' <*>', 'during', 'sync_power_state', 'the', 'instance', 'has', 'a', 'pending', 'task', '(spawning)', 'skip']",E45
1417,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:30.994,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] VM Resumed (Lifecycle Event),"['[instance:', ' <*>', 'vm', 'resumed', '(lifecycle', 'event)']",E7
1418,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:31.027,2931,INFO,nova.compute.manager,req-9118475d-6e72-48fa-9dee-e6b7d957dcd6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Took 19.97 seconds to build instance.,"['[instance:', ' <*>', 'took', ' <*>', ' <*>', 'seconds', 'to', 'build', 'instance']",E58
1419,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:31.358,25746,INFO,nova.osapi_compute.wsgi.server,req-15ed46bc-c234-4dd1-ba31-6132a5a21007 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2641079","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1420,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:31.639,25746,INFO,nova.osapi_compute.wsgi.server,req-95cb0030-6b56-44a8-8208-d68412f2eb43 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2763309","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1421,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:35.137,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,"['image', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', 'at', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742):', 'checking']",E48
1422,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:35.138,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","['image', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', 'at', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742):', 'in', 'use:', 'on', 'this', 'node', '1', 'local', '0', 'on', 'other', 'nodes', 'sharing', 'this', 'instance', 'storage']",E49
1423,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:35.319,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['active', 'base', 'files:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E50
1424,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:37.220,25793,INFO,nova.metadata.wsgi.server,req-3169ebb5-1055-4017-a172-e8da7500e084 - - - - -,"10.11.21.137,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2397351","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1425,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:37.231,25793,INFO,nova.metadata.wsgi.server,-,"10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0005910","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1426,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:37.239,25793,INFO,nova.metadata.wsgi.server,-,"10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0005460","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1427,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:37.568,25790,INFO,nova.metadata.wsgi.server,req-9cf301ad-363b-4559-82af-0c80f0e615bb - - - - -,"10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2337520","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1428,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:37.792,25778,INFO,nova.metadata.wsgi.server,req-24f7495b-14ca-4513-87d2-a413dd760f5c - - - - -,"10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2108901","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1429,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:37.806,25793,INFO,nova.metadata.wsgi.server,-,"10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0013261","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1430,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:37.817,25793,INFO,nova.metadata.wsgi.server,-,"10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0008872","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1431,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:37.898,25746,INFO,nova.osapi_compute.wsgi.server,req-d3ff0250-98e8-4ed4-945b-3a67bfe78507 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/be793e89-2cc3-4f99-9884-9c6a624a84bc HTTP/1.1"" status: 204 len: 203 time: 0.2519062","['10', '1', '1', '1', '""delete', ' <*>', 'http/1', '1""', 'status:', '204', 'len:', '203', 'time:', '0', ' <*>']",E2
1432,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:37.936,2931,INFO,nova.compute.manager,req-d3ff0250-98e8-4ed4-945b-3a67bfe78507 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Terminating instance,"['[instance:', ' <*>', 'terminating', 'instance']",E51
1433,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:38.056,25775,INFO,nova.metadata.wsgi.server,req-3521b636-65e4-4a20-8eab-d4cc01f20eff - - - - -,"10.11.21.137,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.2276061","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1434,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:38.153,2931,INFO,nova.virt.libvirt.driver,-,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Instance destroyed successfully.,"['[instance:', ' <*>', 'instance', 'destroyed', 'successfully']",E9
1435,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:38.172,25746,INFO,nova.osapi_compute.wsgi.server,req-0ed561a5-fdf2-4b23-ab40-0f283f3da54e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2693460","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1436,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:38.835,2931,INFO,nova.virt.libvirt.driver,req-d3ff0250-98e8-4ed4-945b-3a67bfe78507 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Deleting instance files /var/lib/nova/instances/be793e89-2cc3-4f99-9884-9c6a624a84bc_del,"['[instance:', ' <*>', 'deleting', 'instance', 'files', ' <*>']",E10
1437,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:38.836,2931,INFO,nova.virt.libvirt.driver,req-d3ff0250-98e8-4ed4-945b-3a67bfe78507 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Deletion of /var/lib/nova/instances/be793e89-2cc3-4f99-9884-9c6a624a84bc_del complete,"['[instance:', ' <*>', 'deletion', 'of', ' <*>', 'complete']",E11
1438,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:38.954,2931,INFO,nova.compute.manager,req-d3ff0250-98e8-4ed4-945b-3a67bfe78507 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Took 1.01 seconds to destroy the instance on the hypervisor.,"['[instance:', ' <*>', 'took', ' <*>', ' <*>', 'seconds', 'to', 'destroy', 'the', 'instance', 'on', 'the', 'hypervisor']",E57
1439,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:39.366,25746,INFO,nova.osapi_compute.wsgi.server,req-93ec4346-3e60-4997-8a32-420bab0a390f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1886330","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1440,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:39.417,2931,INFO,nova.compute.manager,req-d3ff0250-98e8-4ed4-945b-3a67bfe78507 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] Took 0.46 seconds to deallocate network for instance.,"['[instance:', ' <*>', 'took', '0', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance']",E64
1441,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:40.350,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['unknown', 'base', 'file:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E52
1442,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:40.351,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['removable', 'base', 'files:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E53
1443,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:40.352,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['removing', 'base', 'or', 'swap', 'file:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E12
1444,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:40.464,25746,INFO,nova.osapi_compute.wsgi.server,req-e9d2e77a-a98d-4605-9681-3dcad21d7ec7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0931380","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1445,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:41.452,25746,INFO,nova.api.openstack.wsgi,req-d0d1ead8-1065-40d2-a364-2dfde517832d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,"['http', 'exception', 'thrown:', 'no', 'instances', 'found', 'for', 'any', 'event']",E66
1446,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:41.453,25746,INFO,nova.osapi_compute.wsgi.server,req-d0d1ead8-1065-40d2-a364-2dfde517832d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0970299","['10', '1', '1', '1', '""post', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E1
1447,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:50.935,25746,INFO,nova.osapi_compute.wsgi.server,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4657719","['10', '1', '1', '1', '""post', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E1
1448,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:51.134,25746,INFO,nova.osapi_compute.wsgi.server,req-4ca1aca1-840a-4512-b431-5533a9e02497 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1969190","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
1449,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.245,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU","['[instance:', ' <*>', 'attempting', 'claim:', 'memory', '2048', 'mb', 'disk', '20', 'gb', 'vcpus', '1', 'cpu']",E47
1450,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.246,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Total memory: 64172 MB, used: 512.00 MB","['[instance:', ' <*>', 'total', 'memory:', '64172', 'mb', 'used:', '512', '00', 'mb']",E59
1451,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.247,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] memory limit: 96258.00 MB, free: 95746.00 MB","['[instance:', ' <*>', 'memory', 'limit:', '96258', '00', 'mb', 'free:', '95746', '00', 'mb']",E70
1452,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.248,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Total disk: 15 GB, used: 0.00 GB","['[instance:', ' <*>', 'total', 'disk:', '15', 'gb', 'used:', '0', '00', 'gb']",E60
1453,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.249,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] disk limit not specified, defaulting to unlimited","['[instance:', ' <*>', 'disk', 'limit', 'not', 'specified', 'defaulting', 'to', 'unlimited']",E67
