LineId,Time,Component,Pid,Content,template,template_num
1539,20171223-23:32:28:795,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,"['needautosync', 'autosyncswitch', 'is', 'open']",E59
1540,20171223-23:32:28:795,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!","['initdataprivacy', 'the', 'dataprivacy', 'switch', 'is', 'open', 'start', 'push', 'health', 'data']",E65
1541,20171223-23:32:28:796,HiH_,30002312,initDataPrivacy the dataPrivacy is true,"['initdataprivacy', 'the', 'dataprivacy', 'is', 'true']",E17
1542,20171223-23:32:28:796,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!","['inituserprivacy', 'the', 'userprivacy', 'switch', 'is', 'open', 'start', 'push', 'user', 'data']",E66
1543,20171223-23:32:28:796,HiH_,30002312,initUserPrivacy the userPrivacy is true,"['inituserprivacy', 'the', 'userprivacy', 'is', 'true']",E18
1544,20171223-23:32:28:796,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,"['ifcansync', 'not', 'no', 'cloud', 'version']",E19
1545,20171223-23:32:28:796,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,"['1544', 'sendsyncfailedbroadcast', [...], 'E67']",E67
1546,20171223-23:33:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1547,20171223-23:34:0:84,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1548,20171223-23:35:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1549,20171223-23:36:0:147,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1550,20171223-23:37:0:167,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1551,20171223-23:37:14:139,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1552,20171223-23:37:14:147,Step_LSC,30002312,onExtend:1514043434000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1553,20171223-23:37:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31589757,"['gettodaytotaldetailsteps', ' <*>']",E1
1554,20171223-23:37:14:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32078759,"['settodaytotaldetailsteps', ' <*>']",E2
1555,20171223-23:37:14:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1556,20171223-23:37:14:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1557,20171223-23:37:16:138,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1558,20171223-23:37:16:149,Step_LSC,30002312,onExtend:1514043436000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1559,20171223-23:37:16:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32078759,"['gettodaytotaldetailsteps', ' <*>']",E1
1560,20171223-23:37:16:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32080760,"['settodaytotaldetailsteps', ' <*>']",E2
1561,20171223-23:37:16:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1562,20171223-23:37:16:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1563,20171223-23:38:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1564,20171223-23:39:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1565,20171223-23:40:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1566,20171223-23:40:10:144,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1567,20171223-23:40:10:150,Step_LSC,30002312,onExtend:1514043610000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1568,20171223-23:40:10:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32080760,"['gettodaytotaldetailsteps', ' <*>']",E1
1569,20171223-23:40:10:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32254765,"['settodaytotaldetailsteps', ' <*>']",E2
1570,20171223-23:40:10:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1571,20171223-23:40:10:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1572,20171223-23:40:14:139,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1573,20171223-23:40:14:153,Step_LSC,30002312,onExtend:1514043614000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1574,20171223-23:40:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32254765,"['gettodaytotaldetailsteps', ' <*>']",E1
1575,20171223-23:40:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32258759,"['settodaytotaldetailsteps', ' <*>']",E2
1576,20171223-23:40:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1577,20171223-23:40:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1578,20171223-23:41:0:155,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1579,20171223-23:42:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1580,20171223-23:42:38:906,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1581,20171223-23:42:38:915,Step_LSC,30002312,onExtend:1514043759000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1582,20171223-23:42:39:207,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32258759,"['gettodaytotaldetailsteps', ' <*>']",E1
1583,20171223-23:42:39:207,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043660000##7214##549659##8661##16256##32403526,"['settodaytotaldetailsteps', ' <*>']",E2
1584,20171223-23:42:39:221,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1585,20171223-23:42:39:225,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1586,20171223-23:43:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1587,20171223-23:44:0:163,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1588,20171223-23:45:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1589,20171223-23:46:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1590,20171223-23:46:7:137,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1591,20171223-23:46:7:148,Step_LSC,30002312,onExtend:1514043967000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1592,20171223-23:46:7:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043660000##7214##549659##8661##16256##32403526,"['gettodaytotaldetailsteps', ' <*>']",E1
1593,20171223-23:46:7:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32611763,"['settodaytotaldetailsteps', ' <*>']",E2
1594,20171223-23:46:7:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1595,20171223-23:46:7:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1596,20171223-23:46:14:137,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1597,20171223-23:46:14:150,Step_LSC,30002312,onExtend:1514043974000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1598,20171223-23:46:14:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32611763,"['gettodaytotaldetailsteps', ' <*>']",E1
1599,20171223-23:46:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32618758,"['settodaytotaldetailsteps', ' <*>']",E2
1600,20171223-23:46:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1601,20171223-23:46:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1602,20171223-23:47:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1603,20171223-23:48:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1604,20171223-23:49:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1605,20171223-23:50:0:130,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1606,20171223-23:50:48:406,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1607,20171223-23:50:48:414,Step_LSC,30002312,onExtend:1514044249000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1608,20171223-23:50:48:707,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32618758,"['gettodaytotaldetailsteps', ' <*>']",E1
1609,20171223-23:50:48:708,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044140000##7214##549659##8661##16256##32893026,"['settodaytotaldetailsteps', ' <*>']",E2
1610,20171223-23:50:48:718,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1611,20171223-23:50:48:722,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1612,20171223-23:51:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1613,20171223-23:52:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1614,20171223-23:52:57:138,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1615,20171223-23:52:57:155,Step_LSC,30002312,onExtend:1514044377000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1616,20171223-23:52:57:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044140000##7214##549659##8661##16256##32893026,"['gettodaytotaldetailsteps', ' <*>']",E1
1617,20171223-23:52:57:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044260000##7214##549659##8661##16256##33021763,"['settodaytotaldetailsteps', ' <*>']",E2
1618,20171223-23:52:57:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1619,20171223-23:52:57:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1620,20171223-23:53:0:133,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1621,20171223-23:53:0:141,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1622,20171223-23:53:0:147,Step_LSC,30002312,onExtend:1514044380000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1623,20171223-23:53:0:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044260000##7214##549659##8661##16256##33021763,"['gettodaytotaldetailsteps', ' <*>']",E1
1624,20171223-23:53:0:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761,"['settodaytotaldetailsteps', ' <*>']",E2
1625,20171223-23:53:0:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1626,20171223-23:53:0:453,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1627,20171223-23:53:15:137,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1628,20171223-23:53:15:153,Step_LSC,30002312,onExtend:1514044395000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1629,20171223-23:53:15:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33024761,"['gettodaytotaldetailsteps', ' <*>']",E1
1630,20171223-23:53:15:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758,"['settodaytotaldetailsteps', ' <*>']",E2
1631,20171223-23:53:15:455,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1632,20171223-23:53:15:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1633,20171223-23:53:17:137,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1634,20171223-23:53:17:156,Step_LSC,30002312,onExtend:1514044397000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1635,20171223-23:53:17:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33039758,"['gettodaytotaldetailsteps', ' <*>']",E1
1636,20171223-23:53:17:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763,"['settodaytotaldetailsteps', ' <*>']",E2
1637,20171223-23:53:17:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1638,20171223-23:53:17:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1639,20171223-23:53:25:139,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1640,20171223-23:53:25:146,Step_LSC,30002312,onExtend:1514044405000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1641,20171223-23:53:25:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33041763,"['gettodaytotaldetailsteps', ' <*>']",E1
1642,20171223-23:53:25:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33049759,"['settodaytotaldetailsteps', ' <*>']",E2
1643,20171223-23:53:25:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1644,20171223-23:53:25:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1645,20171223-23:53:31:137,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1646,20171223-23:53:31:151,Step_LSC,30002312,onExtend:1514044411000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1647,20171223-23:53:31:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33049759,"['gettodaytotaldetailsteps', ' <*>']",E1
1648,20171223-23:53:31:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33055760,"['settodaytotaldetailsteps', ' <*>']",E2
1649,20171223-23:53:31:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1650,20171223-23:53:31:458,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1651,20171223-23:53:40:143,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1652,20171223-23:53:40:152,Step_LSC,30002312,onExtend:1514044420000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1653,20171223-23:53:40:447,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33055760,"['gettodaytotaldetailsteps', ' <*>']",E1
1654,20171223-23:53:40:448,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33064766,"['settodaytotaldetailsteps', ' <*>']",E2
1655,20171223-23:53:40:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1656,20171223-23:53:40:475,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1657,20171223-23:53:42:137,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1658,20171223-23:53:42:149,Step_LSC,30002312,onExtend:1514044422000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1659,20171223-23:53:42:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33064766,"['gettodaytotaldetailsteps', ' <*>']",E1
1660,20171223-23:53:42:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33066759,"['settodaytotaldetailsteps', ' <*>']",E2
1661,20171223-23:53:42:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1662,20171223-23:53:42:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1663,20171223-23:53:51:138,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1664,20171223-23:53:51:153,Step_LSC,30002312,onExtend:1514044431000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1665,20171223-23:53:51:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33066759,"['gettodaytotaldetailsteps', ' <*>']",E1
1666,20171223-23:53:51:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33075759,"['settodaytotaldetailsteps', ' <*>']",E2
1667,20171223-23:53:51:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1668,20171223-23:53:51:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1669,20171223-23:53:57:143,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1670,20171223-23:53:57:153,Step_LSC,30002312,onExtend:1514044437000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1671,20171223-23:53:57:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33075759,"['gettodaytotaldetailsteps', ' <*>']",E1
1672,20171223-23:53:57:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765,"['settodaytotaldetailsteps', ' <*>']",E2
1673,20171223-23:53:57:459,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1674,20171223-23:53:57:463,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1675,20171223-23:54:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
1676,20171223-23:54:28:137,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1677,20171223-23:54:28:160,Step_LSC,30002312,onExtend:1514044468000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1678,20171223-23:54:28:452,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765,"['gettodaytotaldetailsteps', ' <*>']",E1
1679,20171223-23:54:28:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771,"['settodaytotaldetailsteps', ' <*>']",E2
1680,20171223-23:54:28:462,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1681,20171223-23:54:28:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1682,20171223-23:54:29:137,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1683,20171223-23:54:29:149,Step_LSC,30002312,onExtend:1514044469000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1684,20171223-23:54:29:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771,"['gettodaytotaldetailsteps', ' <*>']",E1
1685,20171223-23:54:29:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758,"['settodaytotaldetailsteps', ' <*>']",E2
1686,20171223-23:54:29:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1687,20171223-23:54:29:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1688,20171223-23:54:34:138,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1689,20171223-23:54:34:147,Step_LSC,30002312,onExtend:1514044474000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1690,20171223-23:54:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33113758,"['gettodaytotaldetailsteps', ' <*>']",E1
1691,20171223-23:54:34:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758,"['settodaytotaldetailsteps', ' <*>']",E2
1692,20171223-23:54:34:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1693,20171223-23:54:34:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1694,20171223-23:54:35:137,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1695,20171223-23:54:35:147,Step_LSC,30002312,onExtend:1514044475000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1696,20171223-23:54:35:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758,"['gettodaytotaldetailsteps', ' <*>']",E1
1697,20171223-23:54:35:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761,"['settodaytotaldetailsteps', ' <*>']",E2
1698,20171223-23:54:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1699,20171223-23:54:35:465,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1700,20171223-23:54:45:137,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1701,20171223-23:54:45:151,Step_LSC,30002312,onExtend:1514044485000 0 0 5,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1702,20171223-23:54:45:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761,"['gettodaytotaldetailsteps', ' <*>']",E1
1703,20171223-23:54:45:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767,"['settodaytotaldetailsteps', ' <*>']",E2
1704,20171223-23:54:45:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
1705,20171223-23:54:45:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
1706,20171223-23:54:47:146,Step_LSC,30002312,onStandStepChanged 3786,"['onstandstepchanged', ' <*>']",E0
1707,20171223-23:54:47:155,Step_LSC,30002312,onExtend:1514044487000 0 0 0,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
1708,20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767,"['gettodaytotaldetailsteps', ' <*>']",E1
1709,20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,"['settodaytotaldetailsteps', ' <*>']",E2
