LineId,Month,Date,Time,Level,Component,PID,Content,template,template_num
1668,Jul,22,09:27:24,combo,ftpd,12293,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1669,Jul,22,09:27:24,combo,ftpd,12295,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1670,Jul,22,09:27:24,combo,ftpd,12292,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1671,Jul,22,09:27:24,combo,ftpd,12282,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1672,Jul,22,09:27:24,combo,ftpd,12288,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1673,Jul,22,09:27:24,combo,ftpd,12284,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1674,Jul,22,09:27:24,combo,ftpd,12279,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1675,Jul,22,09:27:24,combo,ftpd,12285,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1676,Jul,22,09:27:24,combo,ftpd,12286,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1677,Jul,22,09:27:24,combo,ftpd,12278,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1678,Jul,22,09:27:24,combo,ftpd,12277,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1679,Jul,22,09:27:24,combo,ftpd,12280,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1680,Jul,22,09:27:24,combo,ftpd,12289,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1681,Jul,22,09:27:24,combo,ftpd,12281,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1682,Jul,22,09:27:24,combo,ftpd,12283,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1683,Jul,22,09:27:24,combo,ftpd,12287,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1684,Jul,22,09:27:24,combo,ftpd,12298,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1685,Jul,22,09:27:24,combo,ftpd,12299,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1686,Jul,22,19:29:09,combo,ftpd,13152,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1687,Jul,22,19:29:09,combo,ftpd,13150,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1688,Jul,22,19:29:09,combo,ftpd,13147,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1689,Jul,22,19:29:09,combo,ftpd,13149,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1690,Jul,22,19:29:09,combo,ftpd,13148,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1691,Jul,22,19:29:09,combo,ftpd,13151,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1692,Jul,22,19:29:09,combo,ftpd,13153,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1693,Jul,22,19:29:09,combo,ftpd,13141,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1694,Jul,22,19:29:09,combo,ftpd,13146,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1695,Jul,22,19:29:09,combo,ftpd,13140,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1696,Jul,22,19:29:09,combo,ftpd,13142,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1697,Jul,22,19:29:09,combo,ftpd,13143,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1698,Jul,22,19:29:09,combo,ftpd,13145,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1699,Jul,22,19:29:09,combo,ftpd,13144,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1700,Jul,22,19:29:09,combo,ftpd,13154,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1701,Jul,22,19:29:09,combo,ftpd,13155,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1702,Jul,22,19:29:09,combo,ftpd,13156,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1703,Jul,22,19:29:09,combo,ftpd,13157,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1704,Jul,22,19:29:09,combo,ftpd,13158,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1705,Jul,22,19:29:09,combo,ftpd,13159,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1706,Jul,22,19:29:09,combo,ftpd,13160,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1707,Jul,22,19:29:09,combo,ftpd,13161,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1708,Jul,22,19:29:10,combo,ftpd,13162,connection from 67.95.49.172 () at Fri Jul 22 19:29:10 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1709,Jul,23,04:09:35,combo,su(pam_unix),14314,session opened for user cyrus by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
1710,Jul,23,04:09:36,combo,su(pam_unix),14314,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
1711,Jul,23,04:09:37,combo,logrotate,,ALERT exited abnormally with [1],"['alert', 'exited', 'abnormally', 'with', '[1]']",E29
1712,Jul,23,04:15:13,combo,su(pam_unix),14692,session opened for user news by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
1713,Jul,23,04:15:13,combo,su(pam_unix),14692,session closed for user news,"['session', 'closed', 'for', 'user', ' <*>']",E27
1714,Jul,23,11:46:41,combo,sshd(pam_unix),15385,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=85.44.47.166  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1715,Jul,23,20:04:41,combo,sshd(pam_unix),16159,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1716,Jul,23,20:04:41,combo,sshd(pam_unix),16158,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1717,Jul,23,20:04:41,combo,sshd(pam_unix),16156,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1718,Jul,23,20:04:41,combo,sshd(pam_unix),16157,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1719,Jul,23,20:04:41,combo,sshd(pam_unix),16162,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1720,Jul,23,20:04:41,combo,sshd(pam_unix),16155,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1721,Jul,23,20:04:41,combo,sshd(pam_unix),16160,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1722,Jul,23,20:04:41,combo,sshd(pam_unix),16154,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1723,Jul,23,20:04:42,combo,sshd(pam_unix),16161,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1724,Jul,23,20:04:42,combo,sshd(pam_unix),16153,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1725,Jul,24,02:38:22,combo,ftpd,16773,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1726,Jul,24,02:38:22,combo,ftpd,16789,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1727,Jul,24,02:38:22,combo,ftpd,16783,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1728,Jul,24,02:38:22,combo,ftpd,16792,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1729,Jul,24,02:38:22,combo,ftpd,16784,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1730,Jul,24,02:38:22,combo,ftpd,16781,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1731,Jul,24,02:38:22,combo,ftpd,16786,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1732,Jul,24,02:38:22,combo,ftpd,16788,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1733,Jul,24,02:38:22,combo,ftpd,16785,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1734,Jul,24,02:38:22,combo,ftpd,16790,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1735,Jul,24,02:38:22,combo,ftpd,16780,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1736,Jul,24,02:38:22,combo,ftpd,16779,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1737,Jul,24,02:38:22,combo,ftpd,16782,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1738,Jul,24,02:38:22,combo,ftpd,16787,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1739,Jul,24,02:38:22,combo,ftpd,16774,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1740,Jul,24,02:38:22,combo,ftpd,16772,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1741,Jul,24,02:38:22,combo,ftpd,16775,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1742,Jul,24,02:38:22,combo,ftpd,16778,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1743,Jul,24,02:38:22,combo,ftpd,16776,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1744,Jul,24,02:38:22,combo,ftpd,16777,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1745,Jul,24,02:38:22,combo,ftpd,16791,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1746,Jul,24,02:38:22,combo,ftpd,16793,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1747,Jul,24,02:38:22,combo,ftpd,16794,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1748,Jul,24,02:38:23,combo,ftpd,16781,"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)","['anonymous', 'ftp', 'login', 'from', '84.102.20.2', '(anonymous)']",E94
1749,Jul,24,02:38:23,combo,ftpd,16782,"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)","['anonymous', 'ftp', 'login', 'from', '84.102.20.2', '(anonymous)']",E94
1750,Jul,24,04:20:19,combo,su(pam_unix),17283,session opened for user cyrus by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
1751,Jul,24,04:20:19,combo,su(pam_unix),17283,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
1752,Jul,24,04:20:21,combo,cups,,cupsd shutdown succeeded,"['cupsd', 'shutdown', 'succeeded']",E53
1753,Jul,24,04:20:26,combo,cups,,cupsd startup succeeded,"['cupsd', 'startup', 'succeeded']",E54
1754,Jul,24,04:20:42,combo,syslogd 1.4.1,,restart.,"['1753', 'restart.', [...], 'E78']",E78
1755,Jul,24,04:20:42,combo,logrotate,,ALERT exited abnormally with [1],"['alert', 'exited', 'abnormally', 'with', '[1]']",E29
1756,Jul,24,04:33:57,combo,su(pam_unix),21805,session opened for user news by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
1757,Jul,24,04:33:58,combo,su(pam_unix),21805,session closed for user news,"['session', 'closed', 'for', 'user', ' <*>']",E27
1758,Jul,24,08:31:57,combo,sshd(pam_unix),22185,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1759,Jul,24,08:31:57,combo,sshd(pam_unix),22184,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1760,Jul,24,08:31:59,combo,sshd(pam_unix),22188,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1761,Jul,24,08:31:59,combo,sshd(pam_unix),22189,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1762,Jul,24,08:31:59,combo,sshd(pam_unix),22191,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
1763,Jul,24,13:46:32,combo,ftpd,22655,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1764,Jul,24,13:46:32,combo,ftpd,22652,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1765,Jul,24,13:46:32,combo,ftpd,22658,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1766,Jul,24,13:46:32,combo,ftpd,22653,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1767,Jul,24,13:46:32,combo,ftpd,22657,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1768,Jul,24,13:46:32,combo,ftpd,22659,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1769,Jul,24,13:46:32,combo,ftpd,22656,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1770,Jul,24,13:46:32,combo,ftpd,22651,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1771,Jul,24,13:46:32,combo,ftpd,22654,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1772,Jul,24,13:46:34,combo,ftpd,22660,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1773,Jul,24,13:46:34,combo,ftpd,22661,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1774,Jul,24,13:46:34,combo,ftpd,22662,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1775,Jul,24,13:46:34,combo,ftpd,22663,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1776,Jul,24,13:46:34,combo,ftpd,22665,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1777,Jul,24,13:46:34,combo,ftpd,22666,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1778,Jul,24,13:46:34,combo,ftpd,22667,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1779,Jul,24,13:46:34,combo,ftpd,22664,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1780,Jul,24,13:46:34,combo,ftpd,22668,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1781,Jul,24,13:46:35,combo,ftpd,22669,connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1782,Jul,25,04:03:58,combo,su(pam_unix),24312,session opened for user cyrus by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
1783,Jul,25,04:03:59,combo,su(pam_unix),24312,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
1784,Jul,25,04:04:00,combo,logrotate,,ALERT exited abnormally with [1],"['alert', 'exited', 'abnormally', 'with', '[1]']",E29
1785,Jul,25,04:09:32,combo,su(pam_unix),24683,session opened for user news by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
1786,Jul,25,04:09:33,combo,su(pam_unix),24683,session closed for user news,"['session', 'closed', 'for', 'user', ' <*>']",E27
1787,Jul,25,06:39:18,combo,ftpd,24970,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1788,Jul,25,06:39:18,combo,ftpd,24971,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
1789,Jul,25,06:39:18,combo,ftpd,24972,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
