LineId,Date,Time,Pid,Tid,Level,Component,Content,template,template_num
1743,03-17,16:16:01.183,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1742', 'setlightson', [...], 'E95']",E95
1744,03-17,16:16:01.183,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1745,03-17,16:16:01.208,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1744', 'setlightson', [...], 'E95']",E95
1746,03-17,16:16:01.208,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1747,03-17,16:16:01.295,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
1748,03-17,16:16:01.295,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
1749,03-17,16:16:01.295,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
1750,03-17,16:16:01.318,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1749', 'setlightson', [...], 'E95']",E95
1751,03-17,16:16:01.318,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1752,03-17,16:16:01.319,1702,1815,I,WindowManager,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,"['destroying', 'surface', 'surface', 'called', 'by', 'com.android.server.wm.windowstateanimator.destroysurface', '2060', 'com.android.server.wm.windowstateanimator.destroysurfacelocked', '913', 'com.android.server.wm.windowstate.destroyorsavesurface', '2201', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>']",E1
1753,03-17,16:16:01.469,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986105, event=2, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1754,03-17,16:16:01.470,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1755,03-17,16:16:01.530,28601,28601,V,AudioManager,playSoundEffect   effectType: 0,"['playsoundeffect', 'effecttype', '0']",E33
1756,03-17,16:16:01.530,28601,28601,V,AudioManager,querySoundEffectsEnabled...,"['1755', 'querysoundeffectsenabled...', [...], 'E89']",E89
1757,03-17,16:16:01.598,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
1758,03-17,16:16:01.598,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
1759,03-17,16:16:01.598,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
1760,03-17,16:16:01.899,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
1761,03-17,16:16:01.899,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
1762,03-17,16:16:01.899,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
1763,03-17,16:16:02.202,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
1764,03-17,16:16:02.202,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
1765,03-17,16:16:02.202,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
1766,03-17,16:16:02.240,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986874, event=2, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1767,03-17,16:16:02.241,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1768,03-17,16:16:02.502,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
1769,03-17,16:16:02.502,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
1770,03-17,16:16:02.502,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
1771,03-17,16:16:02.756,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261987391, event=2, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1772,03-17,16:16:02.757,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1773,03-17,16:16:02.802,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
1774,03-17,16:16:02.802,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
1775,03-17,16:16:02.802,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
1776,03-17,16:16:02.895,1702,1820,D,PowerManagerService,"updateIsPoweredLocked: wasPowered=false, mIsPowered=false, oldPlugType=0, mPlugType=0, mBatteryLevel=23","['updateispoweredlocked', 'waspowered=false', 'mispowered=false', 'oldplugtype=0', 'mplugtype=0', 'mbatterylevel=23']",E122
1777,03-17,16:16:02.897,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.BATTERY_CHANGED,"['received', 'broadcast', 'android.intent.action.battery', 'changed']",E155
1778,03-17,16:16:02.897,2227,2227,W,KeyguardUpdateMonitor,ACTION_BATTERY_CHANGED AMP: 0; Volt: 0,"['action', 'battery', 'changed', 'amp', '0;', 'volt', '0']",E164
1779,03-17,16:16:02.898,1702,1702,I,DeviceIdleController,updateChargingLocked: charging=false,"['updatecharginglocked', 'charging=false']",E138
1780,03-17,16:16:02.899,1702,1702,D,WifiService,"onReceive, action:android.intent.action.BATTERY_CHANGED","['onreceive', 'action', 'android.intent.action.battery', 'changed']",E160
1781,03-17,16:16:02.899,1702,1702,D,WifiService,ACTION_BATTERY_CHANGED pluggedType: 0,"['action', 'battery', 'changed', 'pluggedtype', '0']",E66
1782,03-17,16:16:02.899,1702,2121,D,WifiController,ApStaDisabledState what=155652,"['apstadisabledstate', 'what=155652']",E139
1783,03-17,16:16:02.899,1702,2121,D,WifiController,DefaultState what=155652,"['defaultstate', 'what=155652']",E140
1784,03-17,16:16:02.899,1702,2121,D,WifiController,battery changed pluggedType: 0,"['battery', 'changed', 'pluggedtype', '0']",E161
1785,03-17,16:16:02.899,2227,2227,V,KeyguardUpdateMonitor,RefreshBatteryInfo isBatteryLow: 23,"['refreshbatteryinfo', 'isbatterylow', '23']",E44
1786,03-17,16:16:02.899,2227,2227,W,KeyguardUpdateMonitor,ChargingSpeed  Wattage: -1 ST: 5000000 --> 7500000,"['chargingspeed', 'wattage', '-1', 'st', '5000000', '-->', '7500000']",E165
1787,03-17,16:16:02.899,2227,2227,D,KeyguardUpdateMonitor,handleBatteryUpdate,"['1786', 'handlebatteryupdate', [...], 'E110']",E110
1788,03-17,16:16:02.900,2227,2227,V,KeyguardUpdateMonitor,RefreshBatteryInfo isBatteryLow: 23,"['refreshbatteryinfo', 'isbatterylow', '23']",E44
1789,03-17,16:16:02.903,1702,2618,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1790,03-17,16:16:02.928,1702,27365,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1791,03-17,16:16:03.001,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1790', 'setlightson', [...], 'E95']",E95
1792,03-17,16:16:03.002,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1793,03-17,16:16:03.104,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
1794,03-17,16:16:03.104,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
1795,03-17,16:16:03.104,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
1796,03-17,16:16:03.351,1702,8303,D,PowerManagerService,"release:lock=149977903, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0","['release', ' <*>', 'flg=0x0', 'tag=""audiomix""', 'name=audioserver""', 'ws=null', 'uid=1041', 'pid=0']",E68
1797,03-17,16:16:03.352,1702,8303,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1798,03-17,16:16:03.352,1702,3693,D,PowerManagerService,"release:lock=155645244, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0","['release', ' <*>', 'flg=0x0', 'tag=""audiomix""', 'name=audioserver""', 'ws=null', 'uid=1041', 'pid=0']",E68
1799,03-17,16:16:03.354,1702,3693,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1800,03-17,16:16:03.354,1702,27353,D,PowerManagerService,"release:lock=191063310, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0","['release', ' <*>', 'flg=0x0', 'tag=""audiomix""', 'name=audioserver""', 'ws=null', 'uid=1041', 'pid=0']",E68
1801,03-17,16:16:03.355,1702,27353,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1802,03-17,16:16:03.360,1702,17622,D,PowerManagerService,"release:lock=173466309, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0","['release', ' <*>', 'flg=0x0', 'tag=""audiomix""', 'name=audioserver""', 'ws=null', 'uid=1041', 'pid=0']",E68
1803,03-17,16:16:03.361,1702,17622,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1804,03-17,16:16:03.361,1702,17622,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","['releasing', 'suspend', 'blocker', '""powermanagerservice.wakelocks"".']",E142
1805,03-17,16:16:03.405,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
1806,03-17,16:16:03.405,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
1807,03-17,16:16:03.405,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
1808,03-17,16:16:03.671,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
1809,03-17,16:16:03.691,1702,10454,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
1810,03-17,16:16:03.707,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,"['hbm', 'brightnessin', '=38']",E29
1811,03-17,16:16:03.707,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,"['hbm', 'brightnessout', '=38']",E30
1812,03-17,16:16:03.707,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","['animating', 'brightness', 'target=38', 'rate=200']",E144
1813,03-17,16:16:04.094,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988728, event=2, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1814,03-17,16:16:04.095,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1815,03-17,16:16:04.100,2227,2227,I,PhoneStatusBar,suspendAutohide,"['1814', 'suspendautohide', [...], 'E87']",E87
1816,03-17,16:16:04.105,1702,27353,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,"['interceptkeytq', ' <*>', 'interactive=true', 'keyguardactive=false', 'policyflags=2b000002', 'down', 'true', 'canceled', 'false']",E7
1817,03-17,16:16:04.105,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1","['interceptkeybeforequeueing', 'key', ' <*>', 'result', '1']",E52
1818,03-17,16:16:04.106,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988739, event=1, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1819,03-17,16:16:04.107,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1820,03-17,16:16:04.161,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,"['1819', 'resumesuspendedautohide', [...], 'E88']",E88
1821,03-17,16:16:04.162,1702,17621,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988799, event=0, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1822,03-17,16:16:04.163,1702,17621,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1823,03-17,16:16:04.165,1702,10454,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,"['interceptkeytq', ' <*>', 'interactive=true', 'keyguardactive=false', 'policyflags=2b000002', 'down', 'false', 'canceled', 'false']",E8
1824,03-17,16:16:04.165,1702,10454,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1","['interceptkeybeforequeueing', 'key', ' <*>', 'result', '1']",E52
1825,03-17,16:16:04.165,2227,2318,V,AudioManager,querySoundEffectsEnabled...,"['1824', 'querysoundeffectsenabled...', [...], 'E89']",E89
1826,03-17,16:16:04.185,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261988822, event=0, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
1827,03-17,16:16:04.186,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1828,03-17,16:16:04.189,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false","['animatecollapsepanels', 'flags=0', 'force=false', 'delayed=false', 'mexpandedvisible=false']",E58
1829,03-17,16:16:04.189,2227,2227,I,PanelView,closeQs,"['1828', 'closeqs', [...], 'E97']",E97
1830,03-17,16:16:04.190,2227,2227,I,PanelView,cancelPeek: false,"['cancelpeek', 'false']",E125
1831,03-17,16:16:04.190,2227,2227,I,PanelView,instantCollapse,"['1830', 'instantcollapse', [...], 'E98']",E98
1832,03-17,16:16:04.190,2227,2227,I,PanelView,cancelPeek: false,"['cancelpeek', 'false']",E125
1833,03-17,16:16:04.205,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1832', 'setlightson', [...], 'E95']",E95
1834,03-17,16:16:04.205,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1835,03-17,16:16:04.208,1702,2105,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702","['acquire', 'lock=189667585', 'flags=0x1', 'tag=""*launch*""', 'name=android', ' <*>', 'uid=1000', 'pid=1702']",E69
1836,03-17,16:16:04.209,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
1837,03-17,16:16:04.209,1702,2105,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","['acquiring', 'suspend', 'blocker', '""powermanagerservice.wakelocks"".']",E143
1838,03-17,16:16:04.212,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1837', 'setlightson', [...], 'E95']",E95
1839,03-17,16:16:04.213,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1840,03-17,16:16:04.223,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1839', 'setlightson', [...], 'E95']",E95
1841,03-17,16:16:04.224,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1842,03-17,16:16:04.242,1702,3697,W,ActivityManager,getRunningAppProcesses: caller 10112 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
1843,03-17,16:16:04.242,2227,2227,V,PhoneStatusBar,setLightsOn(true),"['1842', 'setlightson', [...], 'E95']",E95
1844,03-17,16:16:04.243,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1845,03-17,16:16:04.291,1702,17632,I,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]","['taking', 'screenshot', 'from', 'surface', 'with', 'crop', '[rect]', 'width', '[432]', 'height', '[696]', 'minlayer', ' <*>', 'maxlayer', ' <*>', 'inrotation', '[false]', 'rot', '[0]']",E173
1846,03-17,16:16:04.399,1702,1736,I,WindowManager,The change in focus caused us to need to do a layout begin,"['the', 'change', 'in', 'focus', 'caused', 'us', 'to', 'need', 'to', 'do', 'a', 'layout', 'begin']",E174
1847,03-17,16:16:04.399,1702,1736,I,WindowManager,The change in focus caused us to need to do a layout end,"['the', 'change', 'in', 'focus', 'caused', 'us', 'to', 'need', 'to', 'do', 'a', 'layout', 'end']",E175
1848,03-17,16:16:04.408,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
1849,03-17,16:16:04.409,2227,2227,I,PhoneStatusBar,cancelAutohide,"['1848', 'cancelautohide', [...], 'E86']",E86
1850,03-17,16:16:04.409,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708","['notifyuivisibilitychanged', ' <*>', ' <*>']",E26
1851,03-17,16:16:04.419,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
1852,03-17,16:16:04.420,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
1853,03-17,16:16:04.459,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg=0x10804000', 'cmp=com.android.systemui/.recents.recentsactivity', 'bnds=[264', '444][920', '908]', '}']",E12
