LineId,Date,Time,Level,Process,Component,Content,template,template_num
1616,2015-10-18,"18:09:04,602",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 247 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1617,2015-10-18,"18:09:05,461",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1618,2015-10-18,"18:09:05,602",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1619,2015-10-18,"18:09:05,602",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 248 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1620,2015-10-18,"18:09:06,461",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1621,2015-10-18,"18:09:06,461",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1622,2015-10-18,"18:09:06,602",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1623,2015-10-18,"18:09:06,602",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 249 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1624,2015-10-18,"18:09:07,461",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1625,2015-10-18,"18:09:07,602",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1626,2015-10-18,"18:09:07,602",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 250 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1627,2015-10-18,"18:09:08,461",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1628,2015-10-18,"18:09:08,461",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1629,2015-10-18,"18:09:08,617",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1630,2015-10-18,"18:09:08,617",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 251 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1631,2015-10-18,"18:09:09,461",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1632,2015-10-18,"18:09:09,618",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1633,2015-10-18,"18:09:09,618",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 252 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1634,2015-10-18,"18:09:10,461",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1635,2015-10-18,"18:09:10,461",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1636,2015-10-18,"18:09:10,618",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1637,2015-10-18,"18:09:10,618",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 253 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1638,2015-10-18,"18:09:11,461",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1639,2015-10-18,"18:09:11,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1640,2015-10-18,"18:09:11,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 254 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1641,2015-10-18,"18:09:12,461",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1642,2015-10-18,"18:09:12,461",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1643,2015-10-18,"18:09:12,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1644,2015-10-18,"18:09:12,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 255 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1645,2015-10-18,"18:09:13,461",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1646,2015-10-18,"18:09:13,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1647,2015-10-18,"18:09:13,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 256 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1648,2015-10-18,"18:09:14,462",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1649,2015-10-18,"18:09:14,462",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1650,2015-10-18,"18:09:14,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1651,2015-10-18,"18:09:14,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 257 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1652,2015-10-18,"18:09:15,462",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1653,2015-10-18,"18:09:15,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1654,2015-10-18,"18:09:15,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 258 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1655,2015-10-18,"18:09:16,462",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1656,2015-10-18,"18:09:16,462",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1657,2015-10-18,"18:09:16,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1658,2015-10-18,"18:09:16,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 259 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1659,2015-10-18,"18:09:17,462",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1660,2015-10-18,"18:09:17,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1661,2015-10-18,"18:09:17,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 260 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1662,2015-10-18,"18:09:18,462",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1663,2015-10-18,"18:09:18,462",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1664,2015-10-18,"18:09:18,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1665,2015-10-18,"18:09:18,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 261 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1666,2015-10-18,"18:09:19,462",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1667,2015-10-18,"18:09:19,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1668,2015-10-18,"18:09:19,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 262 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1669,2015-10-18,"18:09:20,462",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1670,2015-10-18,"18:09:20,462",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1671,2015-10-18,"18:09:20,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1672,2015-10-18,"18:09:20,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 263 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1673,2015-10-18,"18:09:21,462",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1674,2015-10-18,"18:09:21,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1675,2015-10-18,"18:09:21,649",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 264 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1676,2015-10-18,"18:09:22,462",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1677,2015-10-18,"18:09:22,462",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1678,2015-10-18,"18:09:22,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1679,2015-10-18,"18:09:22,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 265 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1680,2015-10-18,"18:09:23,462",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1681,2015-10-18,"18:09:23,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1682,2015-10-18,"18:09:23,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 266 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1683,2015-10-18,"18:09:24,462",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1684,2015-10-18,"18:09:24,462",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1685,2015-10-18,"18:09:24,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1686,2015-10-18,"18:09:24,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 267 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1687,2015-10-18,"18:09:25,462",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1688,2015-10-18,"18:09:25,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1689,2015-10-18,"18:09:25,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 268 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1690,2015-10-18,"18:09:26,462",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","['retrying', 'connect', 'to', 'server:', 'msra-sa-41:8030.', 'already', 'tried', '0', 'time(s);', 'retry', 'policy', 'is', 'retryuptomaximumcountwithfixedsleep(maxretries', '10', 'sleeptime', '1000', 'milliseconds)']",E111
1691,2015-10-18,"18:09:26,462",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"['error', 'in', 'contacting', 'rm.']",E50
1692,2015-10-18,"18:09:26,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1693,2015-10-18,"18:09:26,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 269 seconds.  Will retry shortly ...,"['failed', 'to', 'renew', 'lease', 'for', '[dfsclient_nonmapreduce_1537864556_1]', 'for', ' <*>', 'seconds.', 'will', 'retry', 'shortly', '...']",E107
1694,2015-10-18,"18:09:27,462",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
1695,2015-10-18,"18:09:27,681",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"['address', 'change', 'detected.', 'old:', ' <*>', 'new:', ' <*>']",E69
